Game,Date,Date,Date,Team A,Team A,Team A,Team B,Team B,Team B,
1202,2016,4,7,28,3,0,5,7,1,0
1203,2016,4,7,25,2,1,7,1,0,1
1204,2016,4,7,8,2,0,10,4,1,0
1205,2016,4,7,1,1,0,14,2,1,0
1206,2016,4,7,26,4,1,18,2,0,0
1207,2016,4,7,2,2,0,17,3,1,1
1208,2016,4,7,19,4,1,20,1,0,0
1209,2016,4,7,13,1,0,21,3,1,0
1210,2016,4,7,27,4,1,22,3,0,1
1211,2016,4,7,30,5,1,24,4,0,0
1212,2016,4,7,23,4,1,29,3,0,1
1213,2016,4,8,9,4,1,4,1,0,0
1214,2016,4,9,21,6,1,3,1,0,0
1215,2016,4,9,7,4,0,9,5,1,1
1216,2016,4,9,1,5,1,8,3,0,0
1217,2016,4,9,17,2,0,10,3,1,0
1218,2016,4,9,6,2,0,13,5,1,0
1219,2016,4,9,30,4,1,14,3,0,1
1220,2016,4,9,5,2,1,15,1,0,0
1221,2016,4,9,26,2,0,16,5,1,0
1222,2016,4,9,27,1,0,18,5,1,0
1223,2016,4,9,4,4,1,19,3,0,1
1224,2016,4,9,11,2,0,20,3,1,0
1225,2016,4,9,23,1,0,22,3,1,0
1226,2016,4,9,2,0,0,24,1,1,0
1227,2016,4,9,29,5,1,25,1,0,0
1228,2016,4,9,12,3,0,28,4,1,1
1229,2016,4,10,22,5,1,19,2,0,0
1230,2016,4,10,1,2,1,29,0,0,0
1231,2016,9,25,9,3,0,25,7,1,0
1232,2016,9,25,25,5,1,9,0,0,0
1233,2016,9,26,21,6,1,27,3,0,0
1234,2016,9,26,22,0,0,19,3,1,0
1235,2016,9,26,22,0,0,18,2,1,0
1236,2016,9,26,9,3,1,3,2,0,1
1237,2016,9,26,15,2,1,4,1,0,0
1238,2016,9,26,6,2,1,29,1,0,1
1239,2016,9,26,18,3,1,16,2,0,0
1240,2016,9,26,25,1,0,10,3,1,0
1241,2016,9,26,12,2,1,5,1,0,0
1242,2016,9,26,5,2,0,12,4,1,0
1243,2016,9,26,14,3,0,2,5,1,0
1244,2016,9,26,2,3,0,14,4,1,0
1245,2016,9,27,13,4,1,17,1,0,0
1246,2016,9,27,17,2,1,13,1,0,0
1247,2016,9,27,19,2,0,20,5,1,0
1248,2016,9,27,21,2,0,4,3,1,1
1249,2016,9,27,19,0,0,22,4,1,0
1250,2016,9,27,29,2,0,16,5,1,0
1251,2016,9,27,23,2,0,11,4,1,0
1252,2016,9,27,6,3,1,26,2,0,0
1253,2016,9,27,8,4,1,15,1,0,0
1254,2016,9,27,5,3,1,30,0,0,0
1255,2016,9,27,2,2,1,1,1,0,0
1256,2016,9,27,28,2,0,24,3,1,1
1257,2016,9,28,18,0,0,22,2,1,0
1258,2016,9,28,11,5,1,3,1,0,0
1259,2016,9,28,23,2,1,7,0,0,0
1260,2016,9,28,10,2,0,8,4,1,0
1261,2016,9,28,12,3,0,28,5,1,0
1262,2016,9,28,1,1,0,14,6,1,0
1263,2016,9,29,17,2,0,9,3,1,1
1264,2016,9,29,18,1,0,20,3,1,0
1265,2016,9,29,4,1,1,27,0,0,1
1266,2016,9,29,13,0,0,26,2,1,0
1267,2016,9,29,21,4,1,16,3,0,1
1268,2016,9,29,15,1,0,30,4,1,0
1269,2016,9,30,27,8,1,4,1,0,0
1270,2016,9,30,7,0,0,23,1,1,0
1271,2016,9,30,26,2,1,6,1,0,1
1272,2016,9,30,3,2,1,11,1,0,1
1273,2016,9,30,12,1,0,30,5,1,0
1274,2016,9,30,10,1,0,25,4,1,0
1275,2016,9,30,28,1,0,5,2,1,0
1276,2016,9,30,14,1,0,8,3,1,0
1277,2016,9,30,2,2,0,24,3,1,1
1278,2016,10,1,16,3,1,21,2,0,1
1279,2016,10,1,20,4,0,18,5,1,0
1280,2016,10,1,29,2,1,19,1,0,0
1281,2016,10,1,3,4,1,22,3,0,1
1282,2016,10,1,26,3,0,17,4,1,0
1283,2016,10,1,25,0,0,7,4,1,0
1284,2016,10,1,1,2,0,2,3,1,1
1285,2016,10,2,10,2,1,13,1,0,1
1286,2016,10,2,23,2,1,9,0,0,0
1287,2016,10,2,6,1,0,15,3,1,0
1288,2016,10,2,7,3,0,11,6,1,0
1289,2016,10,2,16,2,0,27,3,1,10
1290,2016,10,2,24,3,1,28,2,0,1
1291,2016,10,2,14,1,1,1,0,0,0
1292,2016,10,2,14,2,0,12,3,1,0
1293,2016,10,2,30,4,1,5,0,0,0
1294,2016,10,3,25,1,0,29,2,1,0
1295,2016,10,3,18,3,0,19,4,1,0
1296,2016,10,3,20,3,0,22,4,1,1
1297,2016,10,3,21,2,0,30,4,1,0
1298,2016,10,3,2,4,1,28,2,0,0
1299,2016,10,4,6,0,0,4,2,1,0
1300,2016,10,4,3,3,0,16,4,1,0
1301,2016,10,4,20,2,0,19,3,1,1
1302,2016,10,4,9,3,1,17,2,0,1
1303,2016,10,4,13,1,0,10,2,1,1
1304,2016,10,4,11,1,0,7,6,1,0
1305,2016,10,4,1,1,0,12,2,1,0
1306,2016,10,4,15,0,0,8,2,1,0
1307,2016,10,4,27,2,0,21,3,1,1
1308,2016,10,5,11,5,1,23,2,0,0
1309,2016,10,5,19,3,1,18,2,0,0
1310,2016,10,5,4,2,0,6,3,1,1
1311,2016,10,5,29,4,1,25,2,0,0
1312,2016,10,5,8,1,1,10,0,0,0
1313,2016,10,5,2,1,0,5,2,1,1
1314,2016,10,5,1,2,1,24,0,0,0
1315,2016,10,6,22,4,1,20,2,0,0
1316,2016,10,6,3,2,1,9,1,0,0
1317,2016,10,6,27,1,0,16,6,1,0
1318,2016,10,6,30,2,0,12,5,1,0
1319,2016,10,6,5,0,0,28,4,1,0
1320,2016,10,7,11,2,1,27,1,0,0
1321,2016,10,7,29,2,0,6,3,1,1
1322,2016,10,7,4,4,1,21,2,0,0
1323,2016,10,7,24,1,0,2,3,1,0
1324,2016,10,7,10,6,1,14,3,0,0
1325,2016,10,8,9,5,1,23,3,0,0
1326,2016,10,8,22,0,0,3,1,1,1
1327,2016,10,8,17,3,0,26,5,1,0
1328,2016,10,8,27,3,0,11,4,1,0
1329,2016,10,8,18,2,0,13,4,1,0
1330,2016,10,8,7,1,0,25,2,1,0
1331,2016,10,8,30,1,0,15,5,1,0
1332,2016,10,8,28,3,1,12,2,0,0
1333,2016,10,8,8,2,1,14,1,0,1
1334,2016,10,9,19,0,0,29,4,1,0
1335,2016,10,9,24,2,0,1,3,1,1
1336,2016,10,12,21,0,0,27,0,0,0
1337,2016,10,13,7,0,0,25,0,0,0
1338,2016,10,13,12,0,0,5,0,0,0
1339,2016,10,13,24,0,0,14,0,0,0
1340,2016,10,13,4,0,0,16,0,0,0
1341,2016,10,13,20,0,0,19,0,0,0
1342,2016,10,13,23,0,0,29,0,0,0
1343,2016,10,13,9,0,0,3,0,0,0
1344,2016,10,13,26,0,0,11,0,0,0
1345,2016,10,13,13,0,0,18,0,0,0
1346,2016,10,14,25,0,0,15,0,0,0
1347,2016,10,14,30,0,0,6,0,0,0
1348,2016,10,14,10,0,0,1,0,0,0
1349,2016,10,15,17,0,0,7,0,0,0
1350,2016,10,15,5,0,0,12,0,0,0
1351,2016,10,15,14,0,0,22,0,0,0
1352,2016,10,15,15,0,0,30,0,0,0
1353,2016,10,15,27,0,0,3,0,0,0
1354,2016,10,15,21,0,0,16,0,0,0
1355,2016,10,15,26,0,0,18,0,0,0
1356,2016,10,15,13,0,0,11,0,0,0
1357,2016,10,15,23,0,0,1,0,0,0
1358,2016,10,15,29,0,0,19,0,0,0
1359,2016,10,15,9,0,0,24,0,0,0
1360,2016,10,16,25,0,0,20,0,0,0
1361,2016,10,16,7,0,0,17,0,0,0
1362,2016,10,16,2,0,0,22,0,0,0
1363,2016,10,16,8,0,0,10,0,0,0
1364,2016,10,16,28,0,0,5,0,0,0
1365,2016,10,16,19,0,0,1,0,0,0
1366,2016,10,16,12,0,0,4,0,0,0
1367,2016,10,17,28,0,0,6,0,0,0
1368,2016,10,17,20,0,0,24,0,0,0
1369,2016,10,17,23,0,0,8,0,0,0
1370,2016,10,17,11,0,0,21,0,0,0
1371,2016,10,18,30,0,0,3,0,0,0
1372,2016,10,18,18,0,0,1,0,0,0
1373,2016,10,18,19,0,0,24,0,0,0
1374,2016,10,18,29,0,0,8,0,0,0
1375,2016,10,18,16,0,0,23,0,0,0
1376,2016,10,18,21,0,0,2,0,0,0
1377,2016,10,18,26,0,0,13,0,0,0
1378,2016,10,19,17,0,0,10,0,0,0
1379,2016,10,19,15,0,0,14,0,0,0
1380,2016,10,19,7,0,0,22,0,0,0
1381,2016,10,19,5,0,0,4,0,0,0
1382,2016,10,19,12,0,0,6,0,0,0
1383,2016,10,19,28,0,0,25,0,0,0
1384,2016,10,20,30,0,0,27,0,0,0
1385,2016,10,20,20,0,0,11,0,0,0
1386,2016,10,20,3,0,0,18,0,0,0
1387,2016,10,20,22,0,0,1,0,0,0
1388,2016,10,20,23,0,0,24,0,0,0
1389,2016,10,20,16,0,0,2,0,0,0
1390,2016,10,20,26,0,0,8,0,0,0
1391,2016,10,20,13,0,0,29,0,0,0
1392,2016,10,21,15,0,0,27,0,0,0
1393,2016,10,21,10,0,0,14,0,0,0
1394,2016,10,21,5,0,0,6,0,0,0
1395,2016,10,21,12,0,0,25,0,0,0
1396,2016,10,21,28,0,0,4,0,0,0
1397,2016,10,21,19,0,0,2,0,0,0
1398,2016,10,21,9,0,0,7,0,0,0
1399,2016,10,21,11,0,0,17,0,0,0
1400,2016,10,22,7,0,0,27,0,0,0
1401,2016,10,22,3,0,0,16,0,0,0
1402,2016,10,22,21,0,0,26,0,0,0
1403,2016,10,22,11,0,0,24,0,0,0
1404,2016,10,22,13,0,0,8,0,0,0
1405,2016,10,22,18,0,0,15,0,0,0
1406,2016,10,22,22,0,0,6,0,0,0
1407,2016,10,22,29,0,0,20,0,0,0
1408,2016,10,23,17,0,0,23,0,0,0
1409,2016,10,23,10,0,0,9,0,0,0
1410,2016,10,23,14,0,0,28,0,0,0
1411,2016,10,23,5,0,0,25,0,0,0
1412,2016,10,23,30,0,0,12,0,0,0
1413,2016,10,23,19,0,0,15,0,0,0
1414,2016,10,23,20,0,0,2,0,0,0
1415,2016,10,24,1,0,0,28,0,0,0
1416,2016,10,24,16,0,0,22,0,0,0
1417,2016,10,25,7,0,0,5,0,0,0
1418,2016,10,25,3,0,0,15,0,0,0
1419,2016,10,25,18,0,0,2,0,0,0
1420,2016,10,25,22,0,0,4,0,0,0
1421,2016,10,25,23,0,0,13,0,0,0
1422,2016,10,25,27,0,0,26,0,0,0
1423,2016,10,25,11,0,0,6,0,0,0
1424,2016,10,26,25,0,0,5,0,0,0
1425,2016,10,26,10,0,0,30,0,0,0
1426,2016,10,26,28,0,0,21,0,0,0
1427,2016,10,26,14,0,0,9,0,0,0
1428,2016,10,26,24,0,0,1,0,0,0
1429,2016,10,26,19,0,0,16,0,0,0
1430,2016,10,27,20,0,0,3,0,0,0
1431,2016,10,27,12,0,0,29,0,0,0
1432,2016,10,27,1,0,0,17,0,0,0
1433,2016,10,27,4,0,0,15,0,0,0
1434,2016,10,27,22,0,0,2,0,0,0
1435,2016,10,27,23,0,0,19,0,0,0
1436,2016,10,27,27,0,0,13,0,0,0
1437,2016,10,27,16,0,0,26,0,0,0
1438,2016,10,28,25,0,0,11,0,0,0
1439,2016,10,28,30,0,0,10,0,0,0
1440,2016,10,28,14,0,0,17,0,0,0
1441,2016,10,28,24,0,0,9,0,0,0
1442,2016,10,28,18,0,0,7,0,0,0
1443,2016,10,28,6,0,0,20,0,0,0
1444,2016,10,29,8,0,0,30,0,0,0
1445,2016,10,29,5,0,0,21,0,0,0
1446,2016,10,29,28,0,0,12,0,0,0
1447,2016,10,29,1,0,0,9,0,0,0
1448,2016,10,29,4,0,0,13,0,0,0
1449,2016,10,29,16,0,0,27,0,0,0
1450,2016,10,29,11,0,0,3,0,0,0
1451,2016,10,29,18,0,0,26,0,0,0
1452,2016,10,29,22,0,0,23,0,0,0
1453,2016,10,30,25,0,0,14,0,0,0
1454,2016,10,30,15,0,0,10,0,0,0
1455,2016,10,30,2,0,0,8,0,0,0
1456,2016,10,30,28,0,0,29,0,0,0
1457,2016,10,30,24,0,0,17,0,0,0
1458,2016,10,30,30,0,0,4,0,0,0
1459,2016,10,30,11,0,0,13,0,0,0
1460,2016,10,30,6,0,0,22,0,0,0
1461,2016,10,30,19,0,0,27,0,0,0
1462,2016,10,30,7,0,0,14,0,0,0
1463,2016,10,30,20,0,0,26,0,0,0
1464,2016,10,31,12,0,0,21,0,0,0
1465,2016,10,31,5,0,0,29,0,0,0
1466,2016,11,1,19,0,0,26,0,0,0
1467,2016,11,1,20,0,0,25,0,0,0
1468,2016,11,1,9,0,0,10,0,0,0
1469,2016,11,1,27,0,0,12,0,0,0
1470,2016,11,1,21,0,0,6,0,0,0
1471,2016,11,1,13,0,0,3,0,0,0
1472,2016,11,2,15,0,0,4,0,0,0
1473,2016,11,2,30,0,0,29,0,0,0
1474,2016,11,2,7,0,0,5,0,0,0
1475,2016,11,2,8,0,0,17,0,0,0
1476,2016,11,2,2,0,0,24,0,0,0
1477,2016,11,2,14,0,0,1,0,0,0
1478,2016,11,2,16,0,0,28,0,0,0
1479,2016,11,3,22,0,0,11,0,0,0
1480,2016,11,3,1,0,0,23,0,0,0
1481,2016,11,3,19,0,0,22,0,0,0
1482,2016,11,3,4,0,0,27,0,0,0
1483,2016,11,3,20,0,0,12,0,0,0
1484,2016,11,3,29,0,0,30,0,0,0
1485,2016,11,3,13,0,0,18,0,0,0
1486,2016,11,3,26,0,0,3,0,0,0
1487,2016,11,3,21,0,0,28,0,0,0
1488,2016,11,4,10,0,0,25,0,0,0
1489,2016,11,4,7,0,0,8,0,0,0
1490,2016,11,4,2,0,0,17,0,0,0
1491,2016,11,4,14,0,0,23,0,0,0
1492,2016,11,4,24,0,0,5,0,0,0
1493,2016,11,4,9,0,0,16,0,0,0
1494,2016,11,4,11,0,0,30,0,0,0
1495,2016,11,5,1,0,0,2,0,0,0
1496,2016,11,5,8,0,0,15,0,0,0
1497,2016,11,5,25,0,0,9,0,0,0
1498,2016,11,5,3,0,0,20,0,0,0
1499,2016,11,5,27,0,0,28,0,0,0
1500,2016,11,5,16,0,0,22,0,0,0
1501,2016,11,5,21,0,0,4,0,0,0
1502,2016,11,5,26,0,0,18,0,0,0
1503,2016,11,5,19,0,0,12,0,0,0
1504,2016,11,5,29,0,0,13,0,0,0
1505,2016,11,6,17,0,0,6,0,0,0
1506,2016,11,6,10,0,0,7,0,0,0
1507,2016,11,6,14,0,0,5,0,0,0
1508,2016,11,6,24,0,0,23,0,0,0
1509,2016,11,6,25,0,0,8,0,0,0
1510,2016,11,6,11,0,0,12,0,0,0
1511,2016,11,6,6,0,0,18,0,0,0
1512,2016,11,7,7,0,0,10,0,0,0
1513,2016,11,7,20,0,0,30,0,0,0
1514,2016,11,7,1,0,0,5,0,0,0
1515,2016,11,8,3,0,0,4,0,0,0
1516,2016,11,8,19,0,0,28,0,0,0
1517,2016,11,8,13,0,0,26,0,0,0
1518,2016,11,9,18,0,0,6,0,0,0
1519,2016,11,9,20,0,0,28,0,0,0
1520,2016,11,9,22,0,0,11,0,0,0
1521,2016,11,9,23,0,0,12,0,0,0
1522,2016,11,9,29,0,0,24,0,0,0
1523,2016,11,9,27,0,0,14,0,0,0
1524,2016,11,9,16,0,0,3,0,0,0
1525,2016,11,9,17,0,0,21,0,0,0
1526,2016,11,9,30,0,0,10,0,0,0
1527,2016,11,9,8,0,0,2,0,0,0
1528,2016,11,10,9,0,0,1,0,0,0
1529,2016,11,10,4,0,0,21,0,0,0
1530,2016,11,10,25,0,0,7,0,0,0
1531,2016,11,11,6,0,0,1,0,0,0
1532,2016,11,11,3,0,0,9,0,0,0
1533,2016,11,11,23,0,0,15,0,0,0
1534,2016,11,11,26,0,0,19,0,0,0
1535,2016,11,11,11,0,0,28,0,0,0
1536,2016,11,11,16,0,0,14,0,0,0
1537,2016,11,11,13,0,0,24,0,0,0
1538,2016,11,11,17,0,0,25,0,0,0
1539,2016,11,11,5,0,0,10,0,0,0
1540,2016,11,11,2,0,0,30,0,0,0
1541,2016,11,12,4,0,0,18,0,0,0
1542,2016,11,12,27,0,0,22,0,0,0
1543,2016,11,12,21,0,0,14,0,0,0
1544,2016,11,12,7,0,0,29,0,0,0
1545,2016,11,12,12,0,0,10,0,0,0
1546,2016,11,12,8,0,0,30,0,0,0
1547,2016,11,13,13,0,0,19,0,0,0
1548,2016,11,13,18,0,0,4,0,0,0
1549,2016,11,13,23,0,0,27,0,0,0
1550,2016,11,13,6,0,0,29,0,0,0
1551,2016,11,13,16,0,0,11,0,0,0
1552,2016,11,13,9,0,0,25,0,0,0
1553,2016,11,13,26,0,0,24,0,0,0
1554,2016,11,13,22,0,0,15,0,0,0
1555,2016,11,13,2,0,0,3,0,0,0
1556,2016,11,13,17,0,0,1,0,0,0
1557,2016,11,13,5,0,0,20,0,0,0
1558,2016,11,13,30,0,0,14,0,0,0
1559,2016,11,13,28,0,0,10,0,0,0
1560,2016,11,13,21,0,0,15,0,0,0
1561,2016,11,14,8,0,0,3,0,0,0
1562,2016,11,14,7,0,0,16,0,0,0
1563,2016,11,14,12,0,0,20,0,0,0
1564,2016,11,15,19,0,0,26,0,0,0
1565,2016,11,16,22,0,0,21,0,0,0
1566,2016,11,16,9,0,0,29,0,0,0
1567,2016,11,16,6,0,0,24,0,0,0
1568,2016,11,16,16,0,0,13,0,0,0
1569,2016,11,16,11,0,0,26,0,0,0
1570,2016,11,16,27,0,0,17,0,0,0
1571,2016,11,16,25,0,0,4,0,0,0
1572,2016,11,16,30,0,0,7,0,0,0
1573,2016,11,16,15,0,0,5,0,0,0
1574,2016,11,16,10,0,0,18,0,0,0
1575,2016,11,16,8,0,0,14,0,0,0
1576,2016,11,16,28,0,0,20,0,0,0
1577,2016,11,16,1,0,0,12,0,0,0
1578,2016,11,17,29,0,0,23,0,0,0
1579,2016,11,17,5,0,0,2,0,0,0
1580,2016,11,18,4,0,0,26,0,0,0
1581,2016,11,18,22,0,0,30,0,0,0
1582,2016,11,18,27,0,0,13,0,0,0
1583,2016,11,18,21,0,0,17,0,0,0
1584,2016,11,18,25,0,0,24,0,0,0
1585,2016,11,18,15,0,0,3,0,0,0
1586,2016,11,18,10,0,0,8,0,0,0
1587,2016,11,18,28,0,0,2,0,0,0
1588,2016,11,18,1,0,0,18,0,0,0
1589,2016,11,18,14,0,0,12,0,0,0
1590,2016,11,19,19,0,0,23,0,0,0
1591,2016,11,19,29,0,0,11,0,0,0
1592,2016,11,19,9,0,0,20,0,0,0
1593,2016,11,19,6,0,0,16,0,0,0
1594,2016,11,19,5,0,0,7,0,0,0
1595,2016,11,19,22,0,0,26,0,0,0
1596,2016,11,19,14,0,0,18,0,0,0
1597,2016,11,20,10,0,0,12,0,0,0
1598,2016,11,20,3,0,0,30,0,0,0
1599,2016,11,20,4,0,0,23,0,0,0
1600,2016,11,20,16,0,0,27,0,0,0
1601,2016,11,20,21,0,0,13,0,0,0
1602,2016,11,20,2,0,0,24,0,0,0
1603,2016,11,20,25,0,0,17,0,0,0
1604,2016,11,20,15,0,0,8,0,0,0
1605,2016,11,20,28,0,0,7,0,0,0
1606,2016,11,20,29,0,0,9,0,0,0
1607,2016,11,20,20,0,0,13,0,0,0
1608,2016,11,20,6,0,0,30,0,0,0
1609,2016,11,21,11,0,0,5,0,0,0
1610,2016,11,21,1,0,0,14,0,0,0
1611,2016,11,22,23,0,0,20,0,0,0
1612,2016,11,22,4,0,0,5,0,0,0
1613,2016,11,22,9,0,0,8,0,0,0
1614,2016,11,22,17,0,0,26,0,0,0
1615,2016,11,22,10,0,0,15,0,0,0
1616,2016,11,22,12,0,0,7,0,0,0
1617,2016,11,22,24,0,0,18,0,0,0
1618,2016,11,23,3,0,0,25,0,0,0
1619,2016,11,23,27,0,0,6,0,0,0
1620,2016,11,23,16,0,0,21,0,0,0
1621,2016,11,23,13,0,0,22,0,0,0
1622,2016,11,23,1,0,0,19,0,0,0
1623,2016,11,24,15,0,0,30,0,0,0
1624,2016,11,24,4,0,0,11,0,0,0
1625,2016,11,24,18,0,0,27,0,0,0
1626,2016,11,24,20,0,0,23,0,0,0
1627,2016,11,24,29,0,0,25,0,0,0
1628,2016,11,24,9,0,0,5,0,0,0
1629,2016,11,24,26,0,0,22,0,0,0
1630,2016,11,24,17,0,0,10,0,0,0
1631,2016,11,24,8,0,0,12,0,0,0
1632,2016,11,24,2,0,0,28,0,0,0
1633,2016,11,24,14,0,0,19,0,0,0
1634,2016,11,24,24,0,0,7,0,0,0
1635,2016,11,25,16,0,0,6,0,0,0
1636,2016,11,25,21,0,0,3,0,0,0
1637,2016,11,25,22,0,0,20,0,0,0
1638,2016,11,25,1,0,0,7,0,0,0
1639,2016,11,25,24,0,0,19,0,0,0
1640,2016,11,25,15,0,0,23,0,0,0
1641,2016,11,25,29,0,0,4,0,0,0
1642,2016,11,25,17,0,0,30,0,0,0
1643,2016,11,26,3,0,0,5,0,0,0
1644,2016,11,26,26,0,0,9,0,0,0
1645,2016,11,26,18,0,0,11,0,0,0
1646,2016,11,26,10,0,0,28,0,0,0
1647,2016,11,26,2,0,0,12,0,0,0
1648,2016,11,27,27,0,0,29,0,0,0
1649,2016,11,27,21,0,0,6,0,0,0
1650,2016,11,27,11,0,0,16,0,0,0
1651,2016,11,27,13,0,0,9,0,0,0
1652,2016,11,27,23,0,0,18,0,0,0
1653,2016,11,27,25,0,0,15,0,0,0
1654,2016,11,27,8,0,0,28,0,0,0
1655,2016,11,27,14,0,0,7,0,0,0
1656,2016,11,27,24,0,0,1,0,0,0
1657,2016,11,27,3,0,0,26,0,0,0
1658,2016,11,27,12,0,0,2,0,0,0
1659,2016,11,27,30,0,0,17,0,0,0
1660,2016,11,27,6,0,0,13,0,0,0
1661,2016,11,28,20,0,0,21,0,0,0
1662,2016,11,28,22,0,0,5,0,0,0
1663,2016,11,29,19,0,0,5,0,0,0
1664,2016,11,29,25,0,0,10,0,0,0
1665,2016,11,30,20,0,0,6,0,0,0
1666,2016,11,30,22,0,0,3,0,0,0
1667,2016,11,30,9,0,0,26,0,0,0
1668,2016,11,30,21,0,0,4,0,0,0
1669,2016,11,30,11,0,0,10,0,0,0
1670,2016,11,30,30,0,0,18,0,0,0
1671,2016,11,30,7,0,0,13,0,0,0
1672,2016,11,30,8,0,0,17,0,0,0
1673,2016,11,30,12,0,0,27,0,0,0
1674,2016,11,30,28,0,0,15,0,0,0
1675,2016,11,30,1,0,0,16,0,0,0
1676,2016,11,30,24,0,0,2,0,0,0
1677,2016,12,1,19,0,0,23,0,0,0
1678,2016,12,1,5,0,0,27,0,0,0
1679,2016,12,1,14,0,0,24,0,0,0
1680,2016,12,2,3,0,0,6,0,0,0
1681,2016,12,2,4,0,0,20,0,0,0
1682,2016,12,2,23,0,0,10,0,0,0
1683,2016,12,2,29,0,0,19,0,0,0
1684,2016,12,2,21,0,0,22,0,0,0
1685,2016,12,2,11,0,0,13,0,0,0
1686,2016,12,2,25,0,0,26,0,0,0
1687,2016,12,2,30,0,0,12,0,0,0
1688,2016,12,2,7,0,0,18,0,0,0
1689,2016,12,2,8,0,0,9,0,0,0
1690,2016,12,2,2,0,0,14,0,0,0
1691,2016,12,2,28,0,0,1,0,0,0
1692,2016,12,3,5,0,0,15,0,0,0
1693,2016,12,3,24,0,0,16,0,0,0
1694,2016,12,3,4,0,0,3,0,0,0
1695,2016,12,3,20,0,0,6,0,0,0
1696,2016,12,3,22,0,0,7,0,0,0
1697,2016,12,3,17,0,0,18,0,0,0
1698,2016,12,4,28,0,0,27,0,0,0
1699,2016,12,4,25,0,0,30,0,0,0
1700,2016,12,4,21,0,0,13,0,0,0
1701,2016,12,4,26,0,0,29,0,0,0
1702,2016,12,4,23,0,0,11,0,0,0
1703,2016,12,4,2,0,0,9,0,0,0
1704,2016,12,4,8,0,0,10,0,0,0
1705,2016,12,4,12,0,0,1,0,0,0
1706,2016,12,4,6,0,0,26,0,0,0
1707,2016,12,4,17,0,0,22,0,0,0
1708,2016,12,4,19,0,0,11,0,0,0
1709,2016,12,5,7,0,0,30,0,0,0
1710,2016,12,5,5,0,0,1,0,0,0
1711,2016,12,5,12,0,0,15,0,0,0
1712,2016,12,5,14,0,0,16,0,0,0
1713,2016,12,6,3,0,0,13,0,0,0
1714,2016,12,6,23,0,0,21,0,0,0
1715,2016,12,6,29,0,0,4,0,0,0
1716,2016,12,6,9,0,0,2,0,0,0
1717,2016,12,7,4,0,0,12,0,0,0
1718,2016,12,7,18,0,0,28,0,0,0
1719,2016,12,7,19,0,0,20,0,0,0
1720,2016,12,7,22,0,0,13,0,0,0
1721,2016,12,7,25,0,0,16,0,0,0
1722,2016,12,7,17,0,0,8,0,0,0
1723,2016,12,7,30,0,0,11,0,0,0
1724,2016,12,7,7,0,0,2,0,0,0
1725,2016,12,7,10,0,0,5,0,0,0
1726,2016,12,8,27,0,0,15,0,0,0
1727,2016,12,8,29,0,0,3,0,0,0
1728,2016,12,8,1,0,0,6,0,0,0
1729,2016,12,8,24,0,0,21,0,0,0
1730,2016,12,9,3,0,0,8,0,0,0
1731,2016,12,9,19,0,0,25,0,0,0
1732,2016,12,9,22,0,0,12,0,0,0
1733,2016,12,9,16,0,0,18,0,0,0
1734,2016,12,9,26,0,0,28,0,0,0
1735,2016,12,9,13,0,0,23,0,0,0
1736,2016,12,9,30,0,0,20,0,0,0
1737,2016,12,9,10,0,0,17,0,0,0
1738,2016,12,9,2,0,0,5,0,0,0
1739,2016,12,9,14,0,0,6,0,0,0
1740,2016,12,10,4,0,0,29,0,0,0
1741,2016,12,10,11,0,0,9,0,0,0
1742,2016,12,10,18,0,0,25,0,0,0
1743,2016,12,10,15,0,0,12,0,0,0
1744,2016,12,10,7,0,0,20,0,0,0
1745,2016,12,10,1,0,0,24,0,0,0
1746,2016,12,10,22,0,0,10,0,0,0
1747,2016,12,10,14,0,0,21,0,0,0
1748,2016,12,11,3,0,0,27,0,0,0
1749,2016,12,11,16,0,0,8,0,0,0
1750,2016,12,11,26,0,0,23,0,0,0
1751,2016,12,11,13,0,0,28,0,0,0
1752,2016,12,11,9,0,0,19,0,0,0
1753,2016,12,11,2,0,0,17,0,0,0
1754,2016,12,11,5,0,0,30,0,0,0
1755,2016,12,11,24,0,0,6,0,0,0
1756,2016,12,11,1,0,0,21,0,0,0
1757,2016,12,11,11,0,0,22,0,0,0
1758,2016,12,11,29,0,0,28,0,0,0
1759,2016,12,11,15,0,0,25,0,0,0
1760,2016,12,12,7,0,0,10,0,0,0
1761,2016,12,12,27,0,0,8,0,0,0
1762,2016,12,12,20,0,0,18,0,0,0
1763,2016,12,12,12,0,0,30,0,0,0
1764,2016,12,13,23,0,0,2,0,0,0
1765,2016,12,13,16,0,0,3,0,0,0
1766,2016,12,14,4,0,0,14,0,0,0
1767,2016,12,14,19,0,0,29,0,0,0
1768,2016,12,14,20,0,0,7,0,0,0
1769,2016,12,14,6,0,0,28,0,0,0
1770,2016,12,14,27,0,0,24,0,0,0
1771,2016,12,14,11,0,0,2,0,0,0
1772,2016,12,14,17,0,0,25,0,0,0
1773,2016,12,14,15,0,0,13,0,0,0
1774,2016,12,14,10,0,0,1,0,0,0
1775,2016,12,14,12,0,0,9,0,0,0
1776,2016,12,15,21,0,0,24,0,0,0
1777,2016,12,15,23,0,0,3,0,0,0
1778,2016,12,15,5,0,0,26,0,0,0
1779,2016,12,15,8,0,0,22,0,0,0
1780,2016,12,16,3,0,0,1,0,0,0
1781,2016,12,16,19,0,0,7,0,0,0
1782,2016,12,16,27,0,0,2,0,0,0
